RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31
394648,76,"Greensboro, NC",msa,NC,124250.0,123250.0,125250.0,126000.0,128000.0,125283.0,121783.0,118117.0,115500.0,115333.0,115000.0,115000.0,116667.0,121000.0,127500.0,131833.0,131417.0,128250.0,123583.0,122333.0,119000.0,116000.0,111333.0,112500.0,119167.0,124500.0,128167.0,126000.0,126083.0,122500.0,115917.0,111500.0,112917.0,111667.0,113667.0,108583.0,114583.0,115083.0,116667.0,117233.0,119400.0,118400.0,114500.0,108667.0,107433.0,106767.0,101433.0,105333.0,110000.0,120083.0,124250.0,124583.0,122000.0,115000.0,114167.0,116500.0,116667.0,116500.0,112167.0,114667.0,117000.0,122000.0,127000.0,127000.0,128333.0,124333.0,122000.0,118833.0,115500.0,112833.0,110000.0,113333.0,117333.0,121667.0,124667.0,126333.0,127870.0,126203.0,127703.0,124000.0,121000.0,118167.0,123000.0,126167.0,129167.0,133967.0,138467.0,139300.0,134167.0,129833.0,126667.0,124667.0,122667.0,123483.0,122817.0,126150.0,130333.0,134000.0,140583.0,140333.0,144333.0,139717.0,136633.0,133300.0,129750.0,128417.0,125083.0,129500.0,133750.0,137217.0,138717.0,140800.0,145000.0,143667.0,141083.0,138417.0,141417.0,139667.0,139667.0,139333.0,142500.0,144167.0,148500.0,151500.0,153167.0,150167.0,148033.0,149700.0,145700.0,142667.0,141333.0,144727.0,153310.0,155977.0,160833.0,162250.0,160917.0,158167.0,155500.0,155838.0,154338.0,149504.0,150833.0,154167.0,163333.0,165167.0,170167.0,173000.0,176167.0,175000.0,174167.0,174167.0,175333.0,172500.0,170833.0,172500.0,178067.0,184733.0,191233.0,196500.0,198417.0,197746.0,196913.0,198329.0,197500.0,198233.0,197233.0,198900.0,200667.0,210000.0,221000.0,226167.0,224750.0,220500.0,218667.0,218417.0,216833.0,212667.0,207833.0,211000.0,218500.0,226667.0,230000.0,235000.0,238333.0,237333.0,234000.0,229900.0,229233.0,227567.0
395134,77,"Stockton, CA",msa,CA,250250.0,243000.0,229667.0,221667.0,209833.0,200833.0,194167.0,184333.0,176667.0,161833.0,155167.0,150167.0,148000.0,148000.0,147083.0,154083.0,155750.0,160000.0,160000.0,163000.0,168000.0,166667.0,164417.0,161083.0,162417.0,168333.0,167667.0,167833.0,163667.0,164333.0,163333.0,162000.0,159667.0,158833.0,157667.0,156333.0,154333.0,154333.0,154667.0,156333.0,157167.0,158750.0,155250.0,152250.0,148667.0,149167.0,151417.0,151750.0,155083.0,155000.0,157333.0,158083.0,159750.0,164083.0,167583.0,174583.0,177333.0,176417.0,170417.0,172667.0,179333.0,190333.0,195333.0,204167.0,207167.0,215167.0,215333.0,218333.0,220333.0,224167.0,226167.0,227833.0,230000.0,236000.0,241000.0,244500.0,248500.0,250667.0,253833.0,250167.0,249333.0,243000.0,246667.0,245333.0,253333.0,255000.0,266000.0,269333.0,279333.0,278333.0,275000.0,268333.0,268333.0,274333.0,281417.0,283083.0,288750.0,293333.0,293667.0,294167.0,295833.0,302167.0,305000.0,303333.0,304000.0,300667.0,303667.0,303333.0,313083.0,316750.0,322917.0,324667.0,330500.0,334000.0,330833.0,335000.0,332250.0,337250.0,333250.0,344333.0,351000.0,354667.0,354667.0,353000.0,358333.0,355000.0,353333.0,343333.0,340000.0,341667.0,348167.0,351000.0,357000.0,360167.0,365667.0,363000.0,366667.0,366667.0,366333.0,364667.0,364000.0,367500.0,367500.0,373167.0,378333.0,385000.0,390500.0,395500.0,400833.0,404333.0,409333.0,416167.0,418833.0,418833.0,419333.0,427583.0,444250.0,458583.0,478667.0,487000.0,496667.0,498333.0,500333.0,498667.0,493667.0,493333.0,491000.0,509333.0,524333.0,538417.0,534583.0,519583.0,513833.0,502667.0,502833.0,495167.0,481833.0,473833.0,470833.0,484167.0,485333.0,495000.0,493333.0,501667.0,501667.0,506667.0,509483.0,501150.0,496567.0,487083.0
394440,78,"Cape Coral, FL",msa,FL,194000.0,193817.0,183483.0,174783.0,156850.0,145517.0,133883.0,121217.0,112883.0,105217.0,103017.0,98017.0,95350.0,91667.0,89667.0,90000.0,88333.0,88633.0,88250.0,90883.0,93900.0,92283.0,92317.0,92633.0,99300.0,100933.0,99300.0,94300.0,91000.0,89300.0,89300.0,90633.0,93167.0,94233.0,95233.0,95233.0,101833.0,106000.0,111000.0,109667.0,107167.0,103100.0,99100.0,100767.0,104533.0,108867.0,112200.0,115833.0,123333.0,127983.0,128817.0,127817.0,125833.0,124167.0,122333.0,126300.0,129633.0,131633.0,131667.0,135333.0,143000.0,151333.0,155000.0,152333.0,146667.0,142667.0,140500.0,140167.0,145167.0,150667.0,153333.0,154300.0,157133.0,160750.0,161433.0,158267.0,156317.0,153333.0,153667.0,156417.0,161050.0,163050.0,162717.0,168417.0,176417.0,185667.0,186000.0,183667.0,177000.0,174333.0,172417.0,175750.0,182417.0,186650.0,188317.0,182983.0,185667.0,188500.0,194833.0,195467.0,194267.0,192267.0,188967.0,187667.0,189000.0,196333.0,200967.0,205633.0,209633.0,211717.0,211717.0,206550.0,205322.0,204655.0,201822.0,199333.0,197417.0,203900.0,211400.0,217733.0,222917.0,223750.0,223333.0,219333.0,218000.0,214667.0,212833.0,210167.0,213500.0,217667.0,221833.0,222500.0,225833.0,230667.0,233333.0,230000.0,225000.0,223133.0,223133.0,225433.0,230300.0,234650.0,237350.0,239350.0,241667.0,241650.0,239983.0,241617.0,248300.0,251633.0,251833.0,252500.0,257467.0,265467.0,264800.0,259167.0,253000.0,253000.0,256667.0,253000.0,254667.0,255000.0,262333.0,268000.0,274667.0,276500.0,274167.0,274167.0,286667.0,299467.0,310133.0,313467.0,315667.0,313333.0,303667.0,298333.0,304983.0,309650.0,321650.0,322250.0,328917.0,325583.0,325000.0,319983.0,314967.0,300883.0,287800.0,281150.0,286900.0,284917.0
394399,79,"Boise City, ID",msa,ID,183663.0,184480.0,186447.0,185617.0,183967.0,180667.0,178767.0,176933.0,169019.0,166753.0,162919.0,164133.0,160745.0,158779.0,159479.0,158533.0,157983.0,153183.0,149183.0,143517.0,142317.0,142317.0,142333.0,140665.0,137298.0,137798.0,135633.0,133300.0,130133.0,128133.0,126617.0,123250.0,120417.0,117300.0,116000.0,113300.0,111824.0,111491.0,114857.0,116667.0,117667.0,116667.0,115000.0,115600.0,114933.0,115100.0,115233.0,116233.0,121416.0,125683.0,132050.0,135033.0,138033.0,137317.0,136983.0,136317.0,136967.0,138933.0,138100.0,140800.0,145225.0,150808.0,159108.0,163050.0,165950.0,162650.0,161817.0,162500.0,163823.0,161256.0,157423.0,156067.0,159800.0,165967.0,170300.0,171600.0,173267.0,171383.0,170583.0,168550.0,169467.0,168633.0,168300.0,171633.0,176383.0,181567.0,183867.0,187783.0,188767.0,187467.0,184967.0,182333.0,182967.0,182467.0,184100.0,185466.0,189800.0,196312.0,201645.0,206312.0,207333.0,207300.0,205967.0,203300.0,201667.0,201250.0,201250.0,204583.0,208333.0,215333.0,220967.0,224300.0,227300.0,228300.0,228050.0,226383.0,226750.0,231000.0,234500.0,243868.0,247035.0,253535.0,254500.0,262333.0,266000.0,265333.0,260919.0,257086.0,257069.0,256650.0,258483.0,261668.0,271135.0,280209.0,289374.0,293408.0,297233.0,296867.0,296500.0,296424.0,294424.0,298398.0,302208.0,310574.0,312467.0,314133.0,317467.0,326633.0,338333.0,349000.0,355633.0,363933.0,368600.0,375933.0,384633.0,403300.0,421000.0,437333.0,448330.0,457030.0,463030.0,463256.0,462889.0,460222.0,461667.0,466633.0,473300.0,483300.0,491667.0,506633.0,507798.0,504920.0,489620.0,476255.0,462467.0,447800.0,433917.0,424916.0,422046.0,429963.0,438964.0,453483.0,464817.0,478150.0,476500.0,475000.0,466000.0,466000.0,459333.0,455000.0
394484,80,"Colorado Springs, CO",msa,CO,188983.0,190617.0,194933.0,200967.0,199333.0,195200.0,185250.0,181067.0,174650.0,171067.0,166917.0,169117.0,169950.0,173283.0,176333.0,181333.0,184250.0,182583.0,179250.0,177967.0,178300.0,178267.0,175633.0,172967.0,172667.0,174417.0,178750.0,184083.0,190000.0,191650.0,189983.0,184317.0,181000.0,174967.0,174617.0,169950.0,170067.0,169417.0,173083.0,176000.0,177333.0,175000.0,174667.0,171333.0,171222.0,166222.0,164888.0,166000.0,172667.0,180967.0,187800.0,194467.0,194167.0,189000.0,182333.0,182000.0,182000.0,180000.0,179000.0,181618.0,186618.0,189951.0,196333.0,202667.0,204333.0,200000.0,194542.0,192208.0,190268.0,190060.0,186893.0,189833.0,192102.0,198552.0,206302.0,210367.0,212750.0,208333.0,205000.0,200000.0,199667.0,202333.0,205833.0,205800.0,208800.0,216133.0,223167.0,224167.0,221667.0,218333.0,216233.0,215067.0,215500.0,217500.0,219583.0,221817.0,226917.0,231833.0,240000.0,241667.0,244133.0,241633.0,240633.0,236333.0,236333.0,237333.0,238333.0,241367.0,247100.0,254767.0,260067.0,262000.0,262667.0,260333.0,261000.0,261000.0,262667.0,262667.0,265859.0,270859.0,277525.0,284333.0,290000.0,291667.0,291667.0,288333.0,285000.0,281000.0,279333.0,278667.0,282333.0,287333.0,296000.0,301833.0,307500.0,311133.0,312300.0,311633.0,309717.0,309050.0,308883.0,310500.0,314483.0,321317.0,328317.0,333300.0,338300.0,344633.0,352333.0,357333.0,357667.0,359000.0,357333.0,359000.0,363333.0,373333.0,386667.0,400000.0,414167.0,422500.0,424167.0,421667.0,421628.0,423961.0,425628.0,427000.0,433000.0,441333.0,453838.0,460505.0,467172.0,464442.0,459442.0,446108.0,441667.0,431633.0,426967.0,416967.0,418667.0,426583.0,434917.0,443250.0,451667.0,455833.0,454167.0,450000.0,445833.0,442567.0,434567.0,429567.0
394798,81,"Little Rock, AR",msa,AR,129150.0,133483.0,139483.0,140000.0,137778.0,133444.0,131111.0,127333.0,124333.0,124983.0,129967.0,131633.0,134983.0,137000.0,143000.0,146000.0,146333.0,143000.0,138667.0,137000.0,135000.0,141333.0,142636.0,145970.0,143553.0,146583.0,151917.0,153541.0,152341.0,146341.0,145133.0,143317.0,142317.0,144150.0,145000.0,147617.0,146117.0,149950.0,154000.0,154000.0,151428.0,145762.0,144095.0,142667.0,145000.0,146667.0,150333.0,151333.0,153667.0,152333.0,156583.0,157583.0,162250.0,161333.0,161333.0,159667.0,159000.0,157667.0,158000.0,160909.0,164826.0,169826.0,174250.0,178000.0,176333.0,172500.0,166167.0,163833.0,164859.0,164676.0,165343.0,161880.0,165131.0,167029.0,173299.0,175648.0,178750.0,174750.0,171000.0,167333.0,167967.0,167967.0,167300.0,167333.0,170667.0,173667.0,177300.0,177967.0,179967.0,178833.0,176200.0,168867.0,159267.0,151400.0,147233.0,147000.0,148167.0,149000.0,150500.0,148333.0,145000.0,141817.0,145650.0,149983.0,153333.0,152198.0,154164.0,152748.0,154550.0,152917.0,158000.0,154800.0,151800.0,145433.0,144717.0,145384.0,144584.0,145375.0,146342.0,147175.0,149300.0,151333.0,157083.0,157417.0,154250.0,149500.0,147983.0,149117.0,149400.0,150500.0,148866.0,148366.0,148617.0,153583.0,159717.0,162217.0,162250.0,158667.0,155167.0,156083.0,155083.0,156583.0,154250.0,158583.0,163217.0,167016.0,168682.0,170716.0,174967.0,176617.0,174950.0,173317.0,173667.0,171417.0,169750.0,167717.0,173883.0,182217.0,187583.0,193000.0,193000.0,193833.0,190500.0,187500.0,189500.0,190167.0,189292.0,190292.0,193958.0,201600.0,207600.0,210600.0,213500.0,211667.0,208333.0,205000.0,198333.0,193333.0,193333.0,198117.0,204783.0,208117.0,213000.0,217667.0,216667.0,216833.0,210500.0,208167.0,200567.0,202217.0
394766,82,"Lakeland, FL",msa,FL,149667.0,149000.0,150600.0,148767.0,144433.0,135000.0,130000.0,127083.0,125417.0,118733.0,111317.0,106317.0,101000.0,99333.0,97183.0,103850.0,104183.0,104333.0,102333.0,103000.0,104700.0,107033.0,104700.0,100000.0,95000.0,94067.0,93900.0,93067.0,91583.0,89250.0,86750.0,85833.0,85833.0,85033.0,82033.0,82867.0,83667.0,88000.0,84667.0,85833.0,83500.0,90833.0,90217.0,92867.0,87367.0,88150.0,85800.0,87717.0,90383.0,93750.0,95250.0,94583.0,99500.0,102583.0,103250.0,99833.0,102208.0,104208.0,102375.0,100000.0,102317.0,108300.0,112700.0,111717.0,116233.0,114167.0,113667.0,110717.0,116383.0,117717.0,117833.0,111500.0,113333.0,115000.0,116667.0,119000.0,120667.0,122667.0,122000.0,119917.0,122233.0,119067.0,116117.0,113467.0,116633.0,121667.0,125433.0,127433.0,129100.0,128667.0,129333.0,128167.0,127167.0,127417.0,128550.0,133550.0,135633.0,139000.0,140667.0,145483.0,148117.0,148867.0,148217.0,148883.0,149467.0,148133.0,147833.0,150000.0,153800.0,156633.0,160800.0,160833.0,161667.0,159500.0,161167.0,161167.0,161667.0,164667.0,166667.0,167333.0,168833.0,171167.0,173833.0,174333.0,176667.0,176167.0,177167.0,176500.0,178667.0,174333.0,173333.0,173233.0,178233.0,181200.0,183967.0,186467.0,185250.0,184217.0,184717.0,187967.0,188000.0,187300.0,187300.0,190633.0,196333.0,198000.0,203000.0,206483.0,211150.0,211150.0,213000.0,216667.0,220833.0,219167.0,220167.0,221000.0,224333.0,229333.0,236000.0,244567.0,251667.0,255000.0,259933.0,262167.0,269833.0,274667.0,286000.0,293333.0,303333.0,310000.0,315250.0,317750.0,316083.0,310833.0,305000.0,299000.0,294150.0,290150.0,289483.0,294333.0,298333.0,301483.0,304817.0,306483.0,305500.0,302167.0,300500.0,300000.0,299667.0,299583.0
394304,83,"Akron, OH",msa,OH,99000.0,98667.0,107500.0,109667.0,110000.0,105500.0,100167.0,93167.0,84167.0,75000.0,69967.0,68967.0,72533.0,77900.0,80733.0,89333.0,93250.0,99917.0,97917.0,100633.0,95967.0,95200.0,91533.0,94867.0,100667.0,102468.0,107801.0,102101.0,105542.0,97208.0,98542.0,93000.0,99167.0,88833.0,83875.0,72292.0,75158.0,86617.0,98167.0,103467.0,101433.0,95800.0,93633.0,84461.0,81295.0,82561.0,82600.0,86350.0,90083.0,99750.0,106000.0,110150.0,111017.0,107683.0,104867.0,106667.0,106667.0,103667.0,94967.0,96133.0,96967.0,107967.0,115133.0,124967.0,123333.0,120167.0,114467.0,106800.0,98300.0,92000.0,91967.0,98633.0,107967.0,114000.0,121500.0,123017.0,123183.0,120017.0,115833.0,115667.0,109667.0,100500.0,95500.0,97683.0,105183.0,112183.0,116000.0,122075.0,123558.0,121058.0,117950.0,115800.0,111926.0,106292.0,103959.0,104871.0,110538.0,115371.0,123167.0,126500.0,128000.0,126333.0,125000.0,121667.0,116000.0,111000.0,108000.0,110650.0,118983.0,126983.0,136000.0,137333.0,137667.0,130000.0,126667.0,126667.0,127000.0,123667.0,117000.0,116500.0,121500.0,128917.0,137000.0,140557.0,140807.0,138273.0,136350.0,136867.0,133150.0,129850.0,124250.0,126250.0,130333.0,138408.0,144708.0,147258.0,146567.0,141933.0,140300.0,136800.0,134800.0,130450.0,131900.0,136900.0,144550.0,149450.0,152783.0,154817.0,155333.0,157000.0,157000.0,157000.0,152000.0,145000.0,141000.0,139167.0,143167.0,149667.0,156725.0,161058.0,161642.0,164083.0,165250.0,164167.0,162300.0,154800.0,150867.0,148067.0,152900.0,160500.0,170833.0,180667.0,182000.0,179000.0,174833.0,172500.0,163150.0,156650.0,161150.0,163917.0,169583.0,166417.0,176000.0,182667.0,185000.0,179083.0,172417.0,171750.0,171000.0,173333.0
394531,84,"Des Moines, IA",msa,IA,136833.0,138000.0,144500.0,145250.0,147250.0,142771.0,137521.0,132104.0,129167.0,127500.0,127750.0,127917.0,129583.0,132750.0,137167.0,141357.0,141023.0,137690.0,132000.0,128667.0,124000.0,124333.0,123833.0,126417.0,128333.0,130417.0,133167.0,130667.0,129083.0,127750.0,130750.0,130584.0,128584.0,127333.0,120333.0,118500.0,117750.0,124250.0,131083.0,135583.0,138917.0,136500.0,131567.0,127733.0,123650.0,122167.0,118500.0,118500.0,122167.0,130667.0,137333.0,138000.0,138833.0,136667.0,132750.0,128083.0,125250.0,126000.0,127500.0,130500.0,136500.0,141000.0,148667.0,152125.0,152625.0,148625.0,142833.0,138167.0,133333.0,131000.0,131500.0,131333.0,135000.0,139167.0,148000.0,153000.0,153990.0,151823.0,145023.0,141117.0,132783.0,131583.0,130667.0,136667.0,144000.0,152083.0,157750.0,159083.0,159000.0,157333.0,155833.0,152500.0,150833.0,149167.0,150500.0,149250.0,152417.0,153750.0,160500.0,164167.0,165167.0,164083.0,160250.0,157583.0,152917.0,151833.0,151167.0,154750.0,158667.0,164000.0,169500.0,171417.0,171750.0,166833.0,167833.0,166167.0,166417.0,163417.0,167150.0,171983.0,175233.0,177500.0,181000.0,184500.0,184167.0,179958.0,174625.0,174625.0,173000.0,175083.0,171750.0,175083.0,177333.0,183467.0,190133.0,193633.0,197500.0,195833.0,190000.0,184250.0,182750.0,186083.0,183500.0,185333.0,188633.0,197967.0,199300.0,203917.0,208917.0,210583.0,210167.0,204167.0,204500.0,202000.0,200333.0,199167.0,204167.0,209167.0,216667.0,221239.0,226239.0,227906.0,227417.0,225083.0,218583.0,217667.0,210667.0,215467.0,215967.0,230633.0,239000.0,243483.0,243150.0,239817.0,236667.0,230167.0,224500.0,219500.0,217000.0,222667.0,232667.0,246375.0,253042.0,258042.0,259667.0,261000.0,256667.0,252000.0,247000.0,243000.0
395115,85,"Springfield, MA",msa,MA,177950.0,177967.0,186000.0,189167.0,191500.0,187167.0,184000.0,174500.0,169467.0,163467.0,163633.0,161750.0,164417.0,167567.0,174483.0,177792.0,182308.0,182275.0,182300.0,176617.0,171633.0,170633.0,166650.0,170000.0,167483.0,170733.0,174067.0,179250.0,183667.0,178883.0,175550.0,171550.0,169667.0,168833.0,158958.0,153958.0,151125.0,159667.0,168250.0,173750.0,180417.0,178500.0,173167.0,168167.0,164783.0,160950.0,154950.0,155333.0,155833.0,161833.0,167292.0,175792.0,180458.0,176333.0,171333.0,165000.0,162967.0,158217.0,156550.0,159450.0,165117.0,171783.0,179250.0,188333.0,190967.0,186950.0,179617.0,172983.0,168618.0,163952.0,160018.0,161733.0,167733.0,175667.0,181233.0,183900.0,188717.0,184817.0,181483.0,176400.0,174733.0,175333.0,170767.0,169100.0,169917.0,176417.0,184750.0,190750.0,194900.0,193233.0,187450.0,182300.0,179925.0,176625.0,170925.0,168267.0,169933.0,178300.0,186833.0,195417.0,197083.0,194917.0,189000.0,184833.0,183167.0,182167.0,176333.0,173333.0,172983.0,179817.0,189817.0,200000.0,204800.0,202576.0,196076.0,196109.0,194817.0,193317.0,187317.0,185833.0,191917.0,199583.0,209583.0,213333.0,215667.0,211000.0,209300.0,208633.0,206633.0,200000.0,193300.0,190633.0,195300.0,204667.0,215633.0,222633.0,223300.0,221667.0,221667.0,220667.0,219750.0,214150.0,208483.0,207567.0,214667.0,223000.0,227500.0,231000.0,237483.0,241650.0,243317.0,241833.0,241667.0,238333.0,234667.0,233900.0,238567.0,248900.0,261333.0,270000.0,273333.0,268492.0,266825.0,264492.0,264333.0,261000.0,262467.0,261467.0,266467.0,275667.0,298333.0,306054.0,306054.0,292721.0,290000.0,286667.0,283667.0,273667.0,268667.0,267000.0,277000.0,283667.0,298333.0,308333.0,323300.0,321633.0,318300.0,306667.0,303150.0,299817.0
845159,86,"Poughkeepsie, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201667.0,207417.0,198717.0,227050.0,246300.0,254967.0,256967.0,244633.0,247150.0,260817.0,280150.0,291833.0,272833.0,262667.0,247500.0,244167.0,245583.0,259917.0,288250.0,290000.0,291233.0,269567.0,281233.0,290083.0,311750.0,320083.0,340167.0,368167.0,398500.0,408333.0,415333.0,404667.0,409000.0,407333.0,409333.0
394931,87,"Ogden, UT",msa,UT,186700.0,183300.0,184967.0,187333.0,186333.0,185000.0,180333.0,182017.0,177017.0,179683.0,178750.0,182050.0,179050.0,176300.0,177039.0,177039.0,180372.0,179433.0,177400.0,170817.0,170125.0,172492.0,177408.0,175167.0,173733.0,170400.0,175233.0,174667.0,178000.0,176150.0,173150.0,170033.0,166883.0,166883.0,164083.0,162917.0,161150.0,160300.0,160133.0,158383.0,158483.0,154817.0,158667.0,155333.0,156960.0,153293.0,154093.0,154467.0,155633.0,159083.0,162083.0,168917.0,169333.0,168750.0,165417.0,166567.0,167983.0,165650.0,166333.0,167133.0,173150.0,178317.0,181683.0,183283.0,183283.0,183250.0,181300.0,178967.0,179000.0,176217.0,175217.0,176050.0,178833.0,182150.0,183650.0,187317.0,190003.0,189336.0,187670.0,185000.0,185000.0,182650.0,182400.0,184067.0,188083.0,193317.0,195817.0,199450.0,198133.0,199300.0,200333.0,203000.0,200967.0,197300.0,192617.0,195983.0,202483.0,212500.0,219167.0,221083.0,222750.0,222750.0,224333.0,222333.0,219000.0,218000.0,220562.0,223895.0,228253.0,233956.0,243456.0,248931.0,251000.0,248167.0,246667.0,244957.0,246623.0,247290.0,250667.0,252333.0,258917.0,262917.0,269583.0,272333.0,275000.0,273533.0,271867.0,273184.0,273651.0,270318.0,270667.0,270000.0,279883.0,283217.0,293217.0,293667.0,296333.0,293000.0,296000.0,295167.0,298300.0,296200.0,297700.0,298244.0,303677.0,310344.0,315000.0,324167.0,330833.0,339570.0,340404.0,343070.0,342667.0,342667.0,339167.0,347337.0,365003.0,387923.0,404753.0,412087.0,413955.0,414289.0,415941.0,416986.0,416652.0,420479.0,425479.0,439545.0,457400.0,474067.0,484333.0,476000.0,466976.0,449309.0,438237.0,430261.0,426927.0,423833.0,422500.0,426167.0,437000.0,444806.0,454473.0,452806.0,457245.0,451578.0,454911.0,454000.0,450712.0,449025.0
394816,88,"Madison, WI",msa,WI,195083.0,197000.0,196667.0,200467.0,202950.0,198783.0,193817.0,187983.0,189817.0,196817.0,196833.0,192500.0,184167.0,185833.0,188167.0,190500.0,190500.0,188800.0,179300.0,174300.0,175333.0,177750.0,179417.0,181917.0,184133.0,186800.0,185133.0,190167.0,199167.0,199083.0,198500.0,185717.0,182633.0,180750.0,183533.0,185200.0,180317.0,183250.0,187250.0,193933.0,192333.0,188250.0,187250.0,185917.0,183333.0,175000.0,168333.0,167000.0,178667.0,187000.0,192667.0,185967.0,185967.0,182167.0,179200.0,176617.0,179417.0,186917.0,182000.0,179500.0,187333.0,196633.0,205800.0,199033.0,202233.0,196400.0,195333.0,188267.0,189267.0,186100.0,183867.0,183700.0,185700.0,190500.0,193833.0,202167.0,207333.0,207317.0,197317.0,191150.0,187833.0,188667.0,191500.0,194000.0,199867.0,205833.0,212667.0,215967.0,218333.0,214000.0,208167.0,204000.0,202000.0,203600.0,198267.0,200617.0,206517.0,215617.0,225267.0,228017.0,229417.0,223750.0,217667.0,214667.0,215500.0,219167.0,222500.0,225667.0,230333.0,233333.0,240167.0,241600.0,246567.0,241400.0,241633.0,237333.0,232333.0,232333.0,231667.0,239283.0,242617.0,245950.0,253333.0,256667.0,260333.0,252000.0,250333.0,246667.0,246167.0,240500.0,240500.0,242267.0,249600.0,255533.0,265933.0,269267.0,271667.0,265333.0,260333.0,257000.0,258300.0,261300.0,261633.0,261500.0,268500.0,274833.0,284500.0,282833.0,282833.0,283000.0,284667.0,284667.0,281667.0,281000.0,279667.0,291333.0,302000.0,316000.0,323333.0,328333.0,329000.0,326000.0,320333.0,317000.0,309833.0,308817.0,310817.0,319483.0,329500.0,344167.0,353167.0,361500.0,358167.0,350333.0,338667.0,332000.0,326667.0,323333.0,319167.0,320833.0,332500.0,348333.0,365667.0,373000.0,379417.0,372083.0,363083.0,352583.0,353583.0,345917.0
